UserLanguage,Dem_age,Dem_gender,Dem_edu,Dem_edu_mom,Dem_employment,Country,Dem_Expat,Dem_state,Dem_maritalstatus,Dem_dependents,Dem_riskgroup,Dem_islolation,Dem_isolation_adults,Dem_isolation_kids,AD_gain,AD_loss,AD_check,Scale_PSS10_UCLA_1,Scale_PSS10_UCLA_2,Scale_PSS10_UCLA_3,Scale_PSS10_UCLA_4,Scale_PSS10_UCLA_5,Scale_PSS10_UCLA_6,Scale_PSS10_UCLA_7,Scale_PSS10_UCLA_8,Scale_PSS10_UCLA_9,Scale_PSS10_UCLA_10,Scale_SLON_1,Scale_SLON_2,Scale_SLON_3,OECD_people_1,OECD_people_2,OECD_insititutions_1,OECD_insititutions_2,OECD_insititutions_3,OECD_insititutions_4,OECD_insititutions_5,OECD_insititutions_6,Corona_concerns_1,Corona_concerns_2,Corona_concerns_3,Corona_concerns_4,Corona_concerns_5,Trust_countrymeasure,Compliance_1,Compliance_2,Compliance_3,Compliance_4,Compliance_5,Compliance_6
EN,68,Female,"College degree, bachelor, master",Up to 12 years of school,Retired,United States,no,Michigan,Married/cohabiting,0,Yes,Isolated,2,0,Program A,NA,No,2,2,3,5,5,2,5,5,1,2,3,2,3,7,10,3,7,8,9,10,1,6,6,6,6,6,0,5,5,6,1,3,3
EN,25,Male,"Some College, short continuing education or equivalent",College degree,Student,Sweden,no,Västra Götaland,Single,0,Yes,Life carries on with minor changes,0,0,NA,Program C,No,2,2,2,5,3,2,4,5,2,2,3,1,1,7,8,10,10,10,10,9,9,5,5,3,4,6,4,6,6,6,2,5,5
EN,38,Female,"College degree, bachelor, master",College degree,Student,Italy,yes,NA,Single,0,No,Life carries on with minor changes,0,0,Program A,NA,Yes,3,2,4,4,4,3,5,4,3,1,3,5,4,4,6,9,9,9,8,10,10,5,5,5,5,5,7,5,5,6,1,5,5
EN,22,Male,Up to 12 years of school,Up to 12 years of school,Full time employed,Bulgaria,NA,Varna,Single,1,Yes,Life carries on with minor changes,3,1,NA,Program D,Not sure,4,3,4,2,2,3,4,2,3,2,1,1,1,3,7,2,1,2,5,6,3,4,5,4,6,5,3,4,4,4,3,3,2
EN,57,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,Iowa,Married/cohabiting,2,Yes,Isolated,2,0,NA,Program C,No,1,2,2,5,2,1,5,4,1,2,3,2,3,6,8,3,5,7,6,7,1,6,6,5,6,6,1,6,5,5,1,2,4
EN,43,Male,PhD/Doctorate,Some College or equivalent,Self-employed,Poland,yes,NA,Married/cohabiting,4,Yes,Life carries on with minor changes,4,2,Program B,NA,No,1,3,2,5,4,2,4,4,2,2,3,2,3,7,9,8,8,8,7,2,8,4,5,4,5,6,6,6,5,5,3,3,5
EN,37,Female,"College degree, bachelor, master",Some College or equivalent,Full time employed,United States,no,Colorado,Married/cohabiting,0,Yes,Isolated,2,0,Program B,NA,No,3,2,2,5,4,3,4,4,2,2,2,2,3,6,8,5,4,6,6,8,4,4,4,4,4,4,3,3,5,5,2,3,1
EN,24,Other/would rather not say,"College degree, bachelor, master",College degree,Full time employed,China,yes,Germany/Baden-Württemberg,Single,0,Yes,Life carries on with minor changes,0,0,NA,Program D,No,3,2,1,5,5,2,5,5,2,1,1,1,2,4,7,4,6,5,6,7,7,5,5,5,5,5,8,5,5,5,2,2,2
EN,24,Female,"College degree, bachelor, master",Some College or equivalent,Full time employed,United Kingdom,no,NA,Single,0,No,Life carries on with minor changes,NA,NA,NA,Program D,No,2,1,3,5,5,2,5,5,1,1,3,1,1,7,9,1,4,2,6,1,0,2,4,4,5,6,1,NA,6,NA,1,6,5
EN,18,Male,"College degree, bachelor, master",Some College or equivalent,Student,Poland,yes,Warsaw,Single,0,No,Life carries on with minor changes,5,0,Program B,NA,No,4,3,4,3,2,4,2,3,3,3,5,3,4,7,10,8,8,8,8,10,7,4,5,5,5,5,5,4,4,5,4,5,4
EN,50,Male,"College degree, bachelor, master",College degree,Full time employed,United States,no,PA,Married/cohabiting,3,Yes,Life carries on with minor changes,1,1,Program B,NA,No,2,2,3,5,4,1,5,5,2,2,1,2,3,4,8,4,5,6,7,6,5,5,5,5,5,5,3,5,5,5,2,3,5
EN,29,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,New York,Single,0,Yes,Isolated,1,0,Program A,NA,No,3,2,3,1,4,1,4,3,5,2,2,1,1,5,9,1,2,5,7,7,0,4,6,6,6,6,0,6,6,6,1,2,5
EN,44,Female,PhD/Doctorate,Some College or equivalent,Full time employed,France,no,France,Single,0,No,Life carries on with minor changes,1,0,Program A,NA,Not sure,1,2,3,5,4,2,5,2,3,1,1,1,1,6,8,7,7,8,6,4,4,4,4,4,6,5,3,6,6,6,3,5,2
EN,23,Male,"College degree, bachelor, master",College degree,Self-employed,United Kingdom,no,London,Single,0,No,Isolated,1,0,Program B,NA,Not sure,3,3,3,3,3,3,3,2,4,3,3,2,4,6,9,7,5,6,6,9,6,6,6,6,5,5,4,5,6,6,4,4,4
EN,65,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,Pa,Married/cohabiting,0,No,Life carries on with minor changes,1,0,Program B,NA,Yes,2,3,3,4,2,1,3,4,3,1,2,1,3,5,7,3,3,3,3,3,6,5,5,5,6,4,5,5,4,4,2,2,2
EN,39,Female,"College degree, bachelor, master",Some College or equivalent,Self-employed,United States,no,Oregon,Married/cohabiting,2,Yes,Isolated,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,67,Female,"College degree, bachelor, master",College degree,Retired,United States,no,Nebraska,Divorced/widowed,1,No,Life carries on with minor changes,1,0,Program A,NA,No,2,4,3,4,3,4,4,2,1,2,3,2,3,7,10,6,10,6,6,6,5,5,5,5,6,6,4,6,5,5,1,3,6
EN,25,Female,"College degree, bachelor, master",College degree,Part time employed,Germany,no,Rheinland Pfalz,Single,0,Yes,Life carries on with minor changes,0,0,Program B,NA,Not sure,4,3,4,4,3,3,4,5,3,3,3,2,3,5,8,7,6,8,9,9,7,1,1,1,1,1,4,6,6,5,2,2,4
EN,71,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,Illinois,Married/cohabiting,0,Yes,Isolated,1,NA,Program A,NA,No,2,1,3,5,3,1,4,4,5,1,1,2,3,4,8,2,6,7,4,8,1,6,6,6,6,6,1,6,6,6,2,6,4
EN,34,Female,"College degree, bachelor, master",None,Full time employed,United Kingdom,no,Kent,Married/cohabiting,1,Yes,Isolated,1,1,Program A,NA,Not sure,4,3,5,4,3,4,3,3,4,2,1,2,3,5,9,3,6,7,10,10,6,3,3,5,6,5,3,5,6,5,1,3,2
EN,44,Male,"College degree, bachelor, master",Some College or equivalent,Full time employed,Sweden,no,NA,Married/cohabiting,3,No,Life carries on with minor changes,5,1,Program A,NA,No,3,1,2,4,3,2,4,3,3,1,2,1,2,7,8,9,9,7,9,7,10,2,4,3,2,4,5,6,4,4,1,4,2
EN,26,Male,"College degree, bachelor, master",College degree,Full time employed,Serbia,no,Belgrade,Single,0,Yes,Isolated,0,0,Program A,NA,Yes,4,4,3,4,3,3,3,4,4,3,4,2,5,5,9,1,3,4,6,10,4,1,5,3,4,5,5,5,3,5,5,3,2
EN,26,Female,"College degree, bachelor, master",Some College or equivalent,Student,United Kingdom,yes,NA,Single,0,No,Isolated,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,26,Female,"College degree, bachelor, master",College degree,Student,United States,yes,PA,Single,0,Not sure,Isolated,1,0,NA,Program D,No,4,4,4,2,3,3,3,2,3,3,3,3,2,5,8,2,4,6,5,8,4,4,3,4,5,6,2,4,6,6,2,4,4
EN,50,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,Oklahoma,Married/cohabiting,0,Yes,Isolated,0,0,Program B,NA,No,2,4,3,4,4,3,4,4,5,2,1,2,3,6,9,4,3,6,1,10,1,4,6,5,6,6,0,5,5,6,1,2,4
EN,48,Male,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Italy,yes,Torino,Married/cohabiting,3,Yes,Isolated,1,1,Program A,NA,No,3,3,2,4,3,2,4,5,3,1,1,2,3,7,9,5,9,8,3,9,5,6,6,6,6,6,4,5,5,6,2,5,2
EN,40,Female,"College degree, bachelor, master",College degree,Full time employed,Serbia,no,Belgrade,Married/cohabiting,2,No,Life carries on with minor changes,NA,NA,NA,Program D,No,3,4,4,3,3,2,4,3,3,4,3,1,1,3,8,4,6,4,8,10,6,5,5,5,5,4,5,6,5,4,2,3,5
EN,35,Female,"College degree, bachelor, master",College degree,Self-employed,Denmark,yes,NA,Married/cohabiting,0,Yes,Isolated,2,0,Program A,NA,No,2,2,1,5,4,1,4,4,1,1,1,1,1,7,7,4,7,7,7,7,9,6,6,5,5,5,4,6,6,6,1,4,6
EN,21,Female,"College degree, bachelor, master",College degree,Student,Lithuania,no,NA,Single,0,Not sure,Life carries on with minor changes,2,0,Program A,NA,Not sure,2,4,4,2,3,5,3,2,4,4,4,4,4,7,9,3,6,8,8,9,4,5,5,3,3,4,3,5,5,5,2,4,2
EN,30,Male,"College degree, bachelor, master",College degree,Student,United Kingdom,yes,NA,Married/cohabiting,1,Yes,Isolated,1,0,Program A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,46,Female,"College degree, bachelor, master",Up to 9 years of school,Self-employed,United Kingdom,yes,Lincolnshire,Married/cohabiting,2,Yes,Isolated,1,2,Program B,NA,No,3,4,4,3,3,3,4,4,3,3,2,3,4,5,8,7,9,9,6,9,6,5,5,5,5,4,4,5,5,5,1,4,4
EN,38,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Poland,yes,Slovakia,Divorced/widowed,2,Yes,Isolated,1,2,Program B,NA,No,2,2,2,5,4,2,5,5,2,1,2,2,2,7,9,7,7,7,8,7,8,5,5,4,3,3,5,6,6,5,2,5,2
EN,37,Female,"College degree, bachelor, master",Some College or equivalent,Student,United Kingdom,yes,NA,Married/cohabiting,2,Yes,Isolated,1,2,Program A,NA,No,2,3,3,4,3,3,3,3,3,2,5,3,4,4,8,6,7,7,7,6,6,4,6,5,5,4,4,6,6,6,6,4,4
EN,32,Female,Up to 12 years of school,Up to 12 years of school,Not employed,United States,no,NA,Single,3,No,Isolated,1,3,Program A,NA,No,5,5,5,1,1,4,2,3,4,5,3,5,5,2,5,0,0,0,8,8,0,6,6,6,6,6,5,6,6,6,2,1,2
EN,38,Male,PhD/Doctorate,College degree,Student,Poland,yes,Malopolska,Married/cohabiting,2,Yes,Isolated,2,2,NA,Program C,No,2,5,3,3,2,3,3,2,3,2,2,NA,4,4,7,5,5,5,3,7,6,4,5,5,6,6,5,5,5,5,2,4,5
EN,25,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,New york,Single,0,Yes,Life carries on with minor changes,1,0,Program A,NA,Yes,3,1,3,4,3,2,5,5,1,1,1,1,2,5,10,3,5,6,3,5,1,3,6,5,6,6,1,6,6,6,2,4,6
EN,36,Female,PhD/Doctorate,College degree,Full time employed,United States,no,Idaho,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program C,Yes,3,3,5,4,3,3,3,3,3,3,2,1,4,7,9,5,5,6,6,8,3,5,6,6,6,6,1,6,6,6,2,4,5
EN,37,Female,"College degree, bachelor, master",Up to 12 years of school,Part time employed,United States,no,Wisconsin,Married/cohabiting,6,Yes,Isolated,2,6,NA,Program C,No,4,3,5,3,2,3,3,1,4,4,3,2,4,7,9,4,9,9,7,9,4,4,5,5,5,5,3,6,6,5,5,2,2
EN,18,Female,"Some College, short continuing education or equivalent",Some College or equivalent,Student,Philippines,no,Manila city,Single,0,No,Isolated,2,0,NA,Program D,No,3,3,3,4,4,2,2,3,2,3,2,2,3,5,9,6,7,7,7,9,7,4,5,5,6,6,7,6,6,6,4,5,6
EN,28,Male,"College degree, bachelor, master",Up to 9 years of school,Full time employed,United States,no,New York,Single,0,Yes,Isolated,2,0,NA,Program D,Not sure,5,4,4,4,3,3,5,3,4,3,5,5,4,4,5,2,1,2,3,2,NA,5,6,5,3,2,0,5,4,4,3,2,1
EN,40,Female,"College degree, bachelor, master",Some College or equivalent,Full time employed,United States,yes,California,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program D,No,3,2,3,4,4,2,4,4,2,1,1,2,3,5,8,2,6,7,10,10,3,4,6,5,6,6,4,6,6,6,1,2,4
EN,50,Male,"College degree, bachelor, master",Some College or equivalent,Full time employed,Sweden,no,NA,Married/cohabiting,0,Yes,Life carries on as usual,1,0,Program A,NA,No,1,2,2,4,4,3,5,2,1,1,3,2,2,7,9,9,9,9,9,7,10,2,4,2,5,5,5,6,5,5,4,5,1
EN,21,Male,"College degree, bachelor, master",College degree,Self-employed,Greece,yes,Veria,Single,2,No,Isolated,4,0,Program A,NA,No,4,4,4,3,4,4,2,2,4,4,3,3,4,3,6,1,3,3,1,1,2,2,3,3,3,3,10,4,4,4,4,4,5
EN,22,Female,"College degree, bachelor, master",PhD/Doctorate,Student,India,no,Gujarat,Single,0,Yes,Life carries on with minor changes,1,0,NA,Program C,Yes,4,4,5,3,1,4,3,3,4,4,5,5,5,0,4,0,0,0,1,0,4,6,5,5,5,6,3,4,6,6,3,1,4
EN,26,Female,"College degree, bachelor, master",Up to 6 years of school,Full time employed,United States,no,Massachusetts,Single,0,Yes,Life carries on with minor changes,NA,NA,NA,Program D,No,5,5,5,2,1,5,2,1,5,5,3,4,3,5,6,4,5,5,5,5,3,5,6,6,5,5,2,4,3,2,5,1,4
EN,44,Female,"College degree, bachelor, master",College degree,Full time employed,United States,no,ID,Married/cohabiting,2,Yes,Isolated,2,0,Program A,NA,No,3,2,3,4,3,2,5,4,3,1,5,2,3,7,9,4,5,4,5,7,3,4,6,3,3,4,2,6,6,6,2,2,4
EN,31,Female,PhD/Doctorate,PhD/Doctorate,Student,United States,no,NJ,Single,0,Yes,Isolated,3,0,Program A,NA,No,2,2,3,5,3,2,4,3,3,2,2,3,2,8,10,2,5,8,2,7,2,5,6,6,5,5,1,6,5,5,1,4,4
EN,21,Male,"Some College, short continuing education or equivalent",Up to 12 years of school,Student,United Kingdom,yes,Hampshire,Married/cohabiting,0,Yes,Isolated,0,0,NA,Program C,No,3,3,3,3,2,3,5,5,3,3,1,1,1,7,9,1,1,1,1,10,1,5,6,4,4,4,10,6,6,5,3,4,1
EN,55,Female,"Some College, short continuing education or equivalent",Up to 12 years of school,Full time employed,United States,no,Indiana,Single,0,Yes,Isolated,0,0,Program A,NA,No,2,2,3,4,3,1,4,4,3,2,5,4,5,7,9,1,7,9,5,9,NA,6,6,6,6,6,0,5,5,5,1,1,2
EN,45,Female,"College degree, bachelor, master",College degree,Full time employed,United Kingdom,no,Scotland,Single,0,No,Isolated,0,0,NA,Program D,No,3,2,3,4,4,2,3,3,3,2,2,2,2,8,9,9,8,9,5,5,7,4,4,4,4,4,4,5,5,5,2,4,1
EN,64,Male,"College degree, bachelor, master",College degree,Full time employed,United States,no,new york,Married/cohabiting,0,Yes,Isolated,3,0,NA,Program D,Not sure,1,1,3,5,3,1,1,5,3,1,1,3,3,5,8,2,NA,NA,5,5,1,6,6,6,5,5,0,6,6,6,2,2,4
EN,21,Female,"College degree, bachelor, master",Up to 9 years of school,Not employed,Philippines,no,Capiz,Single,5,Yes,Life carries on with minor changes,2,1,NA,Program D,Yes,3,3,2,4,4,1,4,2,3,2,3,3,3,2,4,1,1,1,1,6,0,6,6,5,6,5,2,6,5,6,2,2,3
EN,27,Female,"College degree, bachelor, master",College degree,Full time employed,Netherlands,yes,Amsterdam /Noord Holland,Divorced/widowed,0,No,Isolated,6,0,Program A,NA,No,4,4,3,3,3,4,4,3,4,4,2,4,2,7,8,7,8,7,9,10,10,5,5,5,5,5,7,5,5,4,3,2,5
EN,38,Male,PhD/Doctorate,College degree,Part time employed,South Africa,no,Free State,Married/cohabiting,0,Yes,Isolated,1,0,NA,Program D,Yes,3,2,2,4,4,1,4,5,2,3,3,3,2,6,8,4,3,3,3,3,3,5,6,5,5,5,4,6,6,6,2,4,3
EN,42,Female,"College degree, bachelor, master",Some College or equivalent,Not employed,United States,no,Indiana,Divorced/widowed,0,Yes,Isolated,1,0,NA,Program C,Yes,1,3,3,3,1,3,1,3,3,2,5,1,2,5,7,0,5,8,8,8,1,5,6,6,6,6,0,6,6,6,1,3,1
EN,41,Male,"College degree, bachelor, master",College degree,Full time employed,Singapore,no,NA,Married/cohabiting,0,No,Life carries on with minor changes,NA,NA,Program B,NA,Yes,3,4,4,3,2,4,3,3,4,3,3,4,4,7,8,8,9,9,10,7,9,5,6,4,6,4,6,5,3,3,4,3,4
EN,51,Female,PhD/Doctorate,College degree,Full time employed,Denmark,yes,NA,Single,0,Yes,Isolated,0,0,NA,NA,NA,2,4,2,5,5,1,2,5,1,1,3,1,1,6,8,8,10,9,5,8,8,2,4,4,6,6,4,6,5,5,2,5,2
EN,18,Other/would rather not say,"College degree, bachelor, master",College degree,Student,Canada,no,Quebec,Single,0,Yes,Isolated,0,0,NA,Program D,Yes,3,4,4,4,3,3,4,3,5,3,3,3,4,7,2,8,8,8,8,8,8,4,5,4,5,6,5,4,4,6,3,3,2
EN,26,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,Pakistan,no,Kpk,Single,0,Yes,Life carries on with minor changes,NA,NA,NA,Program D,No,4,3,3,4,3,3,2,2,3,4,5,4,4,2,6,5,5,5,5,8,8,4,4,4,5,5,6,5,5,5,2,2,2
EN,48,Female,"College degree, bachelor, master",College degree,Part time employed,Germany,no,NA,Divorced/widowed,2,No,Life carries on with minor changes,0,2,NA,Program D,No,NA,3,4,4,3,3,3,3,3,3,4,3,5,4,8,6,7,6,9,9,5,4,6,5,6,6,5,5,5,5,4,4,2
EN,47,Female,"College degree, bachelor, master",College degree,Full time employed,New Zealand,no,NA,Married/cohabiting,3,Yes,Isolated,1,1,Program A,NA,No,2,2,2,4,4,1,5,4,2,1,1,1,2,4,7,6,8,5,7,8,8,5,5,5,5,5,6,6,6,5,1,2,2
EN,30,Female,"College degree, bachelor, master",College degree,Not employed,Egypt,yes,NA,Married/cohabiting,0,Yes,Isolated,1,0,Program B,NA,No,2,4,4,3,2,1,4,2,3,4,1,3,3,3,9,1,1,1,1,6,5,4,6,5,6,6,4,6,6,5,2,6,4
EN,34,Female,"College degree, bachelor, master",Some College or equivalent,Full time employed,China,yes,China,Single,0,Yes,Life carries on with minor changes,0,0,NA,Program C,No,4,3,3,3,2,4,3,3,2,3,3,1,3,3,4,6,5,5,5,10,10,4,3,3,3,5,5,5,5,3,6,5,1
EN,25,Male,"College degree, bachelor, master",Some College or equivalent,Student,Germany,yes,Northern Rhine Westphalia,Single,0,Yes,Isolated,1,0,Program A,NA,No,3,2,3,3,4,1,4,4,3,1,2,2,3,6,9,7,6,9,9,5,8,2,5,2,6,5,4,6,3,5,2,3,2
EN,22,Female,"College degree, bachelor, master",Up to 12 years of school,Student,France,yes,Rhône-Alpes,Single,0,Yes,Isolated,1,0,Program B,NA,No,3,4,4,3,3,5,3,2,3,3,1,5,4,5,5,4,1,2,6,7,2,3,4,3,5,5,0,5,5,5,4,4,3
EN,33,Female,PhD/Doctorate,Up to 6 years of school,Full time employed,Malaysia,no,Kuala Lumpur,Married/cohabiting,0,Yes,Life carries on with minor changes,2,0,NA,Program D,Yes,5,1,1,1,1,1,5,1,1,1,1,1,3,NA,10,10,10,10,10,10,10,6,6,6,6,6,10,6,6,6,1,6,1
EN,49,Male,"College degree, bachelor, master",Up to 9 years of school,Part time employed,Canada,no,NA,Single,0,Yes,Isolated,0,0,NA,Program D,No,3,3,4,4,2,4,3,4,3,3,4,1,3,7,9,7,7,7,7,7,8,4,6,5,5,5,6,6,6,6,2,4,4
EN,46,Female,"College degree, bachelor, master",Up to 9 years of school,Not employed,Morocco,yes,Rabat,Married/cohabiting,4,Yes,Isolated,2,4,Program A,NA,No,2,2,3,4,2,3,3,3,1,2,1,1,1,4,8,2,5,5,2,7,8,4,6,4,5,6,5,5,6,6,1,2,4
EN,35,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United States,no,Florida,Married/cohabiting,0,Yes,Life carries on with minor changes,1,0,NA,Program C,No,2,2,2,5,4,2,4,4,2,1,1,1,2,3,8,5,7,8,8,1,8,2,4,2,3,4,10,6,6,6,1,1,1
EN,27,Female,"College degree, bachelor, master",College degree,Full time employed,United States,no,Texas,Single,0,Yes,Isolated,3,1,Program A,NA,No,4,5,5,3,3,3,3,4,4,3,5,4,5,4,6,3,1,5,1,4,2,6,6,5,5,5,3,5,5,5,6,2,6
EN,26,Female,"College degree, bachelor, master",College degree,Student,United States,no,Michigan,Single,0,Yes,Life carries on with minor changes,1,0,NA,Program D,No,2,4,4,2,4,3,5,3,4,3,1,1,4,7,10,6,7,8,9,8,6,1,5,4,6,6,3,5,6,6,1,2,1
EN,30,Male,"College degree, bachelor, master",Up to 9 years of school,Self-employed,India,no,Haryana,Married/cohabiting,1,No,Life carries on with minor changes,5,1,NA,Program D,No,1,2,3,4,3,2,3,4,2,2,2,3,5,1,6,5,5,5,1,1,2,6,6,6,5,5,3,6,5,5,2,3,2
EN,32,Female,PhD/Doctorate,Up to 12 years of school,Full time employed,Switzerland,yes,NA,Married/cohabiting,0,No,Isolated,1,0,NA,Program D,Not sure,3,3,4,4,4,2,4,3,3,1,2,2,3,6,10,8,8,8,8,5,8,4,4,4,6,5,5,4,5,5,4,5,3
EN,56,Female,"College degree, bachelor, master",Some College or equivalent,Self-employed,United States,no,Virginia,Married/cohabiting,1,No,Isolated,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,81,Male,"College degree, bachelor, master",College degree,Retired,United States,no,Virginia,Married/cohabiting,0,Yes,Life carries on with minor changes,1,0,Program A,NA,No,3,1,1,5,4,1,4,5,3,1,1,1,1,9,9,8,8,9,5,9,4,6,6,6,6,6,0,5,6,5,2,4,4
EN,31,Female,"Some College, short continuing education or equivalent",Up to 9 years of school,Full time employed,United States,no,California,Married/cohabiting,2,Yes,Life carries on with minor changes,1,2,NA,Program D,Not sure,3,2,3,3,3,3,4,3,2,1,4,1,3,3,7,7,7,8,6,8,6,6,6,6,6,5,5,5,6,6,2,2,3
EN,34,Female,"College degree, bachelor, master",Up to 12 years of school,Self-employed,Netherlands,yes,Noord Holland,Divorced/widowed,3,Yes,Isolated,0,3,Program A,NA,No,2,2,5,4,3,3,4,4,2,3,4,1,5,6,8,3,3,2,3,3,3,5,5,5,5,5,3,5,5,5,2,2,6
EN,25,Male,"College degree, bachelor, master",College degree,Full time employed,United States,no,New York,Single,0,Yes,Isolated,0,0,Program B,NA,Not sure,4,3,5,4,2,3,4,3,3,3,5,4,5,3,5,0,0,0,0,3,0,4,5,5,6,6,0,3,5,5,4,3,4
EN,26,Female,"College degree, bachelor, master",Up to 12 years of school,Full time employed,United Kingdom,no,Devon,Married/cohabiting,0,No,Isolated,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,42,Female,PhD/Doctorate,Up to 12 years of school,Full time employed,United States,no,Idaho,Married/cohabiting,2,Yes,Isolated,3,0,Program B,NA,No,3,4,4,4,2,3,3,2,4,2,3,4,4,5,7,2,2,3,2,8,0,5,6,5,6,6,0,6,6,6,2,1,4
EN,19,Female,"College degree, bachelor, master",PhD/Doctorate,Student,France,no,Loire,Single,0,Yes,Isolated,3,0,NA,Program C,No,2,3,4,3,2,5,3,2,3,5,3,2,3,8,10,7,8,7,6,10,10,2,6,6,6,6,4,5,4,5,1,3,1
EN,30,Female,PhD/Doctorate,Some College or equivalent,Full time employed,United Kingdom,yes,NA,Single,0,No,Isolated,3,0,NA,Program D,Yes,3,3,5,2,3,4,2,3,3,3,3,2,1,5,8,1,8,8,6,8,6,5,6,5,5,5,3,5,5,4,4,4,4
EN,40,Female,"College degree, bachelor, master",College degree,Part time employed,United Kingdom,no,Leicestershire,Married/cohabiting,2,Yes,Isolated,1,2,NA,Program C,No,2,3,4,4,2,3,3,3,3,2,4,2,4,7,9,8,9,9,9,9,8,4,5,4,5,5,5,5,4,5,5,3,4
EN,20,Male,"Some College, short continuing education or equivalent",College degree,Student,Malaysia,no,Selangor,Single,2,Yes,Isolated,3,0,Program A,NA,Not sure,3,2,5,3,5,5,2,3,5,3,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EN,58,Female,"College degree, bachelor, master",Some College or equivalent,Full time employed,Malaysia,no,Kuala Lumpur,Married/cohabiting,2,Yes,Life carries on with minor changes,4,0,NA,Program D,No,3,2,3,4,3,3,4,3,3,3,3,2,4,8,8,0,4,6,8,8,5,6,6,6,6,6,4,5,6,6,2,5,1
EN,40,Female,PhD/Doctorate,College degree,Self-employed,Brunei,no,Ruse,Married/cohabiting,2,Yes,Life carries on with minor changes,2,0,Program B,NA,No,3,3,3,4,3,1,4,3,1,1,1,1,1,5,9,5,5,5,3,9,9,4,6,5,5,5,7,5,6,6,1,4,2
EN,20,Female,"Some College, short continuing education or equivalent",College degree,Student,Canada,no,Ontario,Single,0,Yes,Isolated,3,0,Program A,NA,No,4,4,4,3,2,3,3,3,3,3,2,2,5,4,8,4,5,5,7,10,6,4,5,5,5,6,5,6,5,5,2,3,6
EN,32,Male,PhD/Doctorate,College degree,Full time employed,Netherlands,yes,NA,Divorced/widowed,0,Yes,Life carries on with minor changes,0,0,NA,Program C,Yes,3,3,3,4,5,2,3,3,3,2,4,3,3,5,8,9,9,9,8,9,8,5,5,5,6,6,4,6,6,6,4,5,4
EN,26,Male,"College degree, bachelor, master",College degree,Self-employed,United States,yes,New York,Single,0,Not sure,Isolated,2,0,NA,Program C,No,2,2,5,5,3,1,4,4,2,2,3,2,2,6,8,7,6,8,7,6,4,4,6,4,6,6,2,5,6,5,2,2,5
EN,32,Female,PhD/Doctorate,Up to 12 years of school,Full time employed,United States,no,Idaho,Married/cohabiting,0,No,Isolated,0,0,Program B,NA,No,4,5,4,3,2,4,3,2,4,3,5,2,4,6,10,2,9,5,7,8,3,4,6,4,6,6,3,6,6,5,4,6,4
EN,25,Female,"College degree, bachelor, master",College degree,Student,Denmark,no,Østjylland,Single,0,Yes,Isolated,2,0,NA,Program D,Yes,5,5,5,3,3,5,3,2,5,5,5,5,5,6,9,9,9,8,10,8,10,6,6,5,6,4,5,6,6,5,5,4,1
EN,48,Female,"College degree, bachelor, master",Up to 9 years of school,Full time employed,Lithuania,NA,Vilnius,Married/cohabiting,2,No,Isolated,3,0,NA,Program D,Yes,3,2,2,5,4,2,5,3,2,1,2,2,2,9,6,2,4,7,6,2,6,5,5,5,5,5,5,5,5,5,1,5,5
EN,28,Male,"College degree, bachelor, master",College degree,Self-employed,Spain,yes,Barcelona,Married/cohabiting,0,No,Isolated,4,0,Program A,NA,Not sure,3,2,1,4,3,4,4,4,3,2,5,2,2,6,9,0,0,2,2,7,0,4,5,5,5,5,0,5,4,4,5,4,1
